Time, Errors, Limiters, Current SP, Velocity SP, Idc SP, misc SP, Bus Voltage (V), Bus Current (A), Velocity (m/s), Motor RPM, pC Current (A), pB Current (A), Odometer (m), Bus Charge (Ah), BEMF (V), VoutD (V), VoutQ (V), IoutD (A), IoutQ (A), 15V Rail (V), 1.9V Rail (V), 3.3V Rail (V), Motor Temp (C), DSP Temp (C), Phase A Temp (C), Phase B Temp (C), Phase C Temp (C), CAN Trans Errs, CAN Recv Errs, Slip Speed (Hz)
11:14:13, 0x40, 0x2, 0.013764, 0.000000, 1.000000, 0.000000, 142.916946, -0.348097, 24.367195, 831.034180, 1.405030, 0.517899, 32639.003906, 3.282970, 55.232433, -0.001401, 54.412899, -0.025052, -0.991362, 14.926814, 1.855011, 3.316267, 23.007744, 34.663864, 0.000000, 0.000000, 33.103188, 0, 0, 99.999992
11:14:13, 0x40, 0x2, 0.014014, 0.000000, 1.000000, 0.000000, 142.780960, -0.037175, 24.369186, 831.102112, 1.374149, 0.451487, 32639.003906, 3.282970, 55.241467, 0.088692, 54.555027, -0.001287, -0.950968, 14.926814, 1.855011, 3.316267, 23.007744, 34.663864, 0.000000, 0.000000, 33.103188, 0, 0, 99.999992
11:14:13, 0x40, 0x2, 0.014014, 0.000000, 1.000000, 0.000000, 142.985275, 0.129193, 24.320299, 829.434875, 1.442707, 0.502127, 32639.003906, 3.282970, 55.128723, 0.038654, 54.495186, -0.020349, -1.000875, 14.926814, 1.855011, 3.316267, 23.007744, 34.663864, 0.000000, 0.000000, 33.103188, 0, 0, 99.999992
11:14:14, 0x40, 0x2, 0.013764, 0.000000, 1.000000, 0.000000, 142.860260, -0.422037, 24.306952, 828.979614, 1.420212, 0.407803, 32663.353516, 3.282942, 55.101124, 0.103265, 54.338543, -0.020099, -0.993097, 14.926609, 1.854850, 3.316138, 23.007744, 34.574051, 0.000000, 0.000000, 33.092415, 0, 0, 99.999992
11:14:14, 0x40, 0x2, 0.013514, 0.000000, 1.000000, 0.000000, 142.843414, 0.154907, 24.344353, 830.255188, 1.383877, 0.538212, 32663.353516, 3.282942, 55.179089, -0.046045, 54.423035, -0.019026, -0.966829, 14.926609, 1.854850, 3.316138, 23.007744, 34.574051, 0.000000, 0.000000, 33.092415, 0, 0, 99.999992
11:14:14, 0x40, 0x2, 0.014765, 0.000000, 1.000000, 0.000000, 143.005722, -0.050765, 24.341272, 830.150146, 1.438987, 0.401169, 32663.353516, 3.282942, 55.178673, 0.098020, 54.567574, -0.003880, -0.977129, 14.926609, 1.854850, 3.316138, 23.007744, 34.574051, 0.000000, 0.000000, 33.092415, 0, 0, 99.999992
11:14:14, 0x40, 0x2, 0.013514, 0.000000, 1.000000, 0.000000, 142.832367, -0.353283, 24.324741, 829.586304, 1.455653, 0.420749, 32663.353516, 3.282942, 55.139927, 0.051200, 54.311691, 0.021565, -1.021081, 14.926609, 1.854850, 3.316138, 23.007744, 34.574051, 0.000000, 0.000000, 33.092415, 0, 0, 99.999992
11:14:14, 0x40, 0x2, 0.013263, 0.000000, 1.000000, 0.000000, 142.930527, 0.277948, 24.349325, 830.424805, 1.346540, 0.414312, 32663.353516, 3.282942, 55.191723, -0.002176, 54.520309, 0.000876, -0.947106, 14.926609, 1.854850, 3.316138, 23.007744, 34.574051, 0.000000, 0.000000, 33.092415, 0, 0, 99.999992
11:14:15, 0x40, 0x2, 0.012513, 0.000000, 1.000000, 0.000000, 142.975082, -0.247943, 24.306568, 828.966553, 1.366317, 0.351262, 32687.679688, 3.282921, 55.103062, 0.094771, 54.422287, 0.012052, -0.957406, 14.927877, 1.855086, 3.316531, 23.007744, 34.540382, 0.000000, 0.000000, 33.081642, 0, 0, 99.999992
11:14:15, 0x40, 0x2, 0.013514, 0.000000, 1.000000, 0.000000, 142.999084, 0.197947, 24.308893, 829.045837, 1.379997, 0.414312, 32687.679688, 3.282921, 55.109142, 0.174105, 54.635284, -0.008476, -0.970048, 14.927877, 1.855086, 3.316531, 23.007744, 34.540382, 0.000000, 0.000000, 33.081642, 0, 0, 99.999992
11:14:15, 0x40, 0x2, 0.013514, 0.000000, 1.000000, 0.000000, 142.913254, -0.369358, 24.307669, 829.004089, 1.368284, 0.439453, 32687.679688, 3.282921, 55.097134, 0.001073, 54.223179, -0.004810, -0.957423, 14.927877, 1.855086, 3.316531, 23.007744, 34.540382, 0.000000, 0.000000, 33.081642, 0, 0, 99.999992
11:14:15, 0x40, 0x2, 0.013514, 0.000000, 1.000000, 0.000000, 142.836273, 0.066698, 24.310192, 829.090149, 1.387739, 0.507438, 32687.679688, 3.282921, 55.106342, 0.039220, 54.410427, -0.002396, -0.949573, 14.927877, 1.855086, 3.316531, 23.007744, 34.540382, 0.000000, 0.000000, 33.081642, 0, 0, 99.999992
11:14:15, 0x40, 0x2, 0.012262, 0.000000, 1.000000, 0.000000, 143.009598, 0.070399, 24.280088, 828.063477, 1.352495, 0.451487, 32711.988281, 3.282909, 55.037380, 0.057340, 54.442612, -0.014091, -0.912148, 14.927214, 1.855020, 3.316403, 23.007744, 34.517944, 0.000000, 0.000000, 33.070869, 0, 0, 99.999992
11:14:16, 0x40, 0x2, 0.013514, 0.000000, 1.000000, 0.000000, 142.863983, -0.369340, 24.263491, 827.497437, 1.374149, 0.463217, 32711.988281, 3.282909, 54.999798, 0.052124, 54.198086, -0.011694, -0.975448, 14.927214, 1.855020, 3.316403, 23.007744, 34.517944, 0.000000, 0.000000, 33.070869, 0, 0, 99.999992
11:14:16, 0x40, 0x2, 0.013514, 0.000000, 1.000000, 0.000000, 142.920197, 0.222981, 24.235725, 826.550537, 1.387739, 0.407803, 32711.988281, 3.282909, 54.942188, 0.161439, 54.436714, -0.002772, -0.951004, 14.927214, 1.855020, 3.316403, 23.007744, 34.517944, 0.000000, 0.000000, 33.070869, 0, 0, 99.999992
11:14:16, 0x40, 0x2, 0.013514, 0.000000, 1.000000, 0.000000, 143.025009, -0.160718, 24.289846, 828.396240, 1.358432, 0.414312, 32711.988281, 3.282909, 55.058716, 0.035942, 54.332226, -0.005865, -0.958031, 14.927214, 1.855020, 3.316403, 23.007744, 34.517944, 0.000000, 0.000000, 33.070869, 0, 0, 99.999992
11:14:16, 0x40, 0x2, 0.015265, 0.000000, 1.000000, 0.000000, 142.852539, -0.229526, 24.259289, 827.354126, 1.481223, 0.414312, 32711.988281, 3.282909, 54.990322, 0.054181, 54.218887, -0.017577, -0.992399, 14.927214, 1.855020, 3.316403, 23.007744, 34.517944, 0.000000, 0.000000, 33.070869, 0, 0, 99.999992
11:14:16, 0x40, 0x2, 0.013764, 0.000000, 1.000000, 0.000000, 143.000809, 0.231475, 24.241526, 826.748291, 1.416439, 0.373471, 32736.246094, 3.282898, 54.952888, 0.091195, 54.408340, 0.009334, -0.986266, 14.928147, 1.855061, 3.316393, 23.007744, 34.506721, 0.000000, 0.000000, 33.049316, 0, 0, 99.999992
11:14:17, 0x40, 0x2, 0.014014, 0.000000, 1.000000, 0.000000, 142.969849, -0.330949, 24.231270, 826.398499, 1.414543, 0.366211, 32736.246094, 3.282898, 54.931015, 0.113249, 54.224579, 0.007170, -0.951827, 14.928147, 1.855061, 3.316393, 23.007744, 34.506721, 0.000000, 0.000000, 33.049316, 0, 0, 99.999992
11:14:17, 0x40, 0x2, 0.014014, 0.000000, 1.000000, 0.000000, 142.969849, -0.330949, 24.231270, 826.398499, 1.414543, 0.366211, 32736.246094, 3.282898, 54.931015, 0.113249, 54.224579, 0.007170, -0.951827, 14.928147, 1.855061, 3.316393, 23.007744, 34.506721, 0.000000, 0.000000, 33.049316, 0, 0, 99.999992
11:14:17, 0x40, 0x2, 0.014014, 0.000000, 1.000000, 0.000000, 142.969849, -0.330949, 24.231270, 826.398499, 1.414543, 0.366211, 32736.246094, 3.282898, 54.931015, 0.113249, 54.224579, 0.007170, -0.951827, 14.928147, 1.855061, 3.316393, 23.007744, 34.506721, 0.000000, 0.000000, 33.049316, 0, 0, 99.999992
11:14:17, 0x40, 0x2, 0.014014, 0.000000, 1.000000, 0.000000, 142.969849, -0.330949, 24.231270, 826.398499, 1.414543, 0.366211, 32736.246094, 3.282898, 54.931015, 0.113249, 54.224579, 0.007170, -0.951827, 14.928147, 1.855061, 3.316393, 23.007744, 34.506721, 0.000000, 0.000000, 33.049316, 0, 0, 99.999992
11:14:18, 0x40, 0x2, 0.014014, 0.000000, 1.000000, 0.000000, 142.969849, -0.330949, 24.231270, 826.398499, 1.414543, 0.366211, 32736.246094, 3.282898, 54.931015, 0.113249, 54.224579, 0.007170, -0.951827, 14.928147, 1.855061, 3.316393, 23.007744, 34.506721, 0.000000, 0.000000, 33.049316, 0, 0, 99.999992
11:14:18, 0x40, 0x2, 0.014014, 0.000000, 1.000000, 0.000000, 142.969849, -0.330949, 24.231270, 826.398499, 1.414543, 0.366211, 32736.246094, 3.282898, 54.931015, 0.113249, 54.224579, 0.007170, -0.951827, 14.928147, 1.855061, 3.316393, 23.007744, 34.506721, 0.000000, 0.000000, 33.049316, 0, 0, 99.999992
11:14:18, 0x40, 0x2, 0.014014, 0.000000, 1.000000, 0.000000, 142.969849, -0.330949, 24.231270, 826.398499, 1.414543, 0.366211, 32736.246094, 3.282898, 54.931015, 0.113249, 54.224579, 0.007170, -0.951827, 14.928147, 1.855061, 3.316393, 23.007744, 34.506721, 0.000000, 0.000000, 33.049316, 0, 0, 99.999992
11:14:18, 0x40, 0x2, 0.014014, 0.000000, 1.000000, 0.000000, 142.969849, -0.330949, 24.231270, 826.398499, 1.414543, 0.366211, 32736.246094, 3.282898, 54.931015, 0.113249, 54.224579, 0.007170, -0.951827, 14.928147, 1.855061, 3.316393, 23.007744, 34.506721, 0.000000, 0.000000, 33.049316, 0, 0, 99.999992
