Time, Errors, Limiters, Current SP, Velocity SP, Idc SP, misc SP, Bus Voltage (V), Bus Current (A), Velocity (m/s), Motor RPM, pC Current (A), pB Current (A), Odometer (m), Bus Charge (Ah), BEMF (V), VoutD (V), VoutQ (V), IoutD (A), IoutQ (A), 15V Rail (V), 1.9V Rail (V), 3.3V Rail (V), Motor Temp (C), DSP Temp (C), Phase A Temp (C), Phase B Temp (C), Phase C Temp (C), CAN Trans Errs, CAN Recv Errs, Slip Speed (Hz)
10:50:07, 0x40, 0x2, 0.000000, 0.000000, 1.000000, 0.000000, 132.195969, 20.765411, 21.800089, 743.484009, 21.815729, 25.322109, 840.464783, 0.287691, 42.936920, 4.335791, 53.177238, -0.047100, 33.462738, 14.933156, 1.854728, 3.316384, 22.153625, 34.215317, 0.000000, 0.000000, 35.930908, 0, 0, 99.999992
10:50:07, 0x40, 0x2, 0.000000, 0.000000, 1.000000, 0.000000, 131.771912, 27.303082, 21.839405, 744.824829, 22.016430, 25.370567, 840.464783, 0.287691, 43.014584, 4.349082, 54.750145, 0.003809, 33.611530, 14.933156, 1.854728, 3.316384, 22.153625, 34.215317, 0.000000, 0.000000, 35.930908, 0, 0, 99.999992
10:50:07, 0x40, 0x2, 0.000000, 0.000000, 1.000000, 0.000000, 133.315796, 24.162895, 21.918552, 747.524109, 21.816462, 25.207132, 840.464783, 0.287691, 43.172329, 4.301876, 54.571716, -0.022960, 33.429836, 14.933156, 1.854728, 3.316384, 22.153625, 34.215317, 0.000000, 0.000000, 35.930908, 0, 0, 99.999992
10:50:07, 0x40, 0x2, 0.000000, 0.000000, 1.000000, 0.000000, 131.513199, 22.252214, 21.988354, 749.904663, 21.843498, 25.384212, 840.464783, 0.287691, 43.307274, 4.281044, 53.674637, -0.008261, 33.549053, 14.933156, 1.854728, 3.316384, 22.153625, 34.215317, 0.000000, 0.000000, 35.930908, 0, 0, 99.999992
10:50:08, 0x40, 0x2, 0.000000, 0.000000, 1.000000, 0.000000, 132.409027, 28.003120, 22.013725, 750.769958, 21.865583, 25.095160, 862.381531, 0.294544, 43.360741, 4.289359, 55.435299, 0.003219, 33.396202, 14.933531, 1.854613, 3.316688, 22.153625, 34.293716, 0.000000, 0.000000, 35.963837, 0, 0, 99.999992
10:50:08, 0x40, 0x2, 0.000000, 0.000000, 1.000000, 0.000000, 132.871826, 21.896999, 22.039106, 751.635620, 21.905529, 25.199890, 862.381531, 0.294544, 43.408958, 4.373491, 54.216267, -0.017524, 33.436058, 14.933531, 1.854613, 3.316688, 22.153625, 34.293716, 0.000000, 0.000000, 35.963837, 0, 0, 99.999992
10:50:08, 0x40, 0x2, 0.000000, 0.000000, 1.000000, 0.000000, 131.247391, 24.604458, 22.081596, 753.084717, 21.824205, 25.385159, 862.381531, 0.294544, 43.493866, 4.403293, 54.467171, -0.017595, 33.498215, 14.933531, 1.854613, 3.316688, 22.153625, 34.293716, 0.000000, 0.000000, 35.963837, 0, 0, 99.999992
10:50:08, 0x40, 0x2, 0.000000, 0.000000, 1.000000, 0.000000, 132.870102, 27.308411, 22.176811, 756.331970, 21.965933, 25.269825, 862.381531, 0.294544, 43.674915, 4.235446, 55.634617, 0.045544, 33.484535, 14.933531, 1.854613, 3.316688, 22.153625, 34.293716, 0.000000, 0.000000, 35.963837, 0, 0, 99.999992
10:50:09, 0x40, 0x2, 0.000000, 0.000000, 1.000000, 0.000000, 132.179108, 20.983135, 22.224854, 757.970459, 21.882265, 25.187428, 862.381531, 0.294544, 43.768047, 4.247308, 53.985447, 0.009549, 33.393089, 14.933531, 1.854613, 3.316688, 22.153625, 34.293716, 0.000000, 0.000000, 35.963837, 0, 0, 99.999992
10:50:09, 0x40, 0x2, 0.472542, 4000.000000, 1.000000, 0.000000, 133.077026, 25.164396, 22.240788, 758.513855, 21.854656, 25.158978, 884.518799, 0.301399, 43.807297, 4.449278, 55.508553, -0.010389, 33.376801, 14.934758, 1.854604, 3.316823, 22.153625, 34.327332, 0.000000, 0.000000, 35.996780, 0, 0, 99.999992
10:50:09, 0x40, 0x2, 0.472542, 4000.000000, 1.000000, 0.000000, 131.411728, 21.927954, 22.337410, 761.809143, 21.781647, 25.435299, 884.518799, 0.301399, 43.991772, 4.314899, 54.238976, -0.003952, 33.526665, 14.934758, 1.854604, 3.316823, 22.153625, 34.327332, 0.000000, 0.000000, 35.996780, 0, 0, 99.999992
10:50:09, 0x40, 0x2, 0.473559, 4000.000000, 1.000000, 0.000000, 131.938995, 28.198029, 22.346279, 762.111633, 21.957279, 25.171566, 884.518799, 0.301399, 44.013290, 4.426241, 56.061207, 0.009263, 33.466118, 14.934758, 1.854604, 3.316823, 22.153625, 34.327332, 0.000000, 0.000000, 35.996780, 0, 0, 99.999992
10:50:09, 0x40, 0x2, 0.475254, 4000.000000, 1.000000, 0.000000, 132.788239, 22.826778, 22.403748, 764.071594, 21.856874, 25.230200, 884.518799, 0.301399, 44.127285, 4.398316, 55.068939, -0.005561, 33.431179, 14.934758, 1.854604, 3.316823, 22.153625, 34.327332, 0.000000, 0.000000, 35.996780, 0, 0, 99.999992
10:50:10, 0x40, 0x2, 0.474237, 4000.000000, 1.000000, 0.000000, 131.010834, 24.107712, 22.411148, 764.323975, 21.935141, 25.263994, 906.865295, 0.308248, 44.138489, 4.426181, 54.908840, -0.016147, 33.554203, 14.934132, 1.854688, 3.316817, 22.153625, 34.360954, 0.000000, 0.000000, 36.029724, 0, 0, 99.999992
10:50:10, 0x40, 0x2, 0.473898, 4000.000000, 1.000000, 0.000000, 132.498444, 27.807981, 22.472980, 766.432739, 21.868158, 25.097715, 906.865295, 0.308248, 44.260082, 4.436880, 56.348053, -0.014341, 33.384186, 14.934132, 1.854688, 3.316817, 22.153625, 34.360954, 0.000000, 0.000000, 36.029724, 0, 0, 99.999992
10:50:10, 0x40, 0x2, 0.473559, 4000.000000, 1.000000, 0.000000, 132.110718, 21.472137, 22.483831, 766.802795, 21.902472, 25.357979, 906.865295, 0.308248, 44.283508, 4.486948, 54.814426, 0.003093, 33.470428, 14.934132, 1.854688, 3.316817, 22.153625, 34.360954, 0.000000, 0.000000, 36.029724, 0, 0, 99.999992
10:50:10, 0x40, 0x2, 0.473220, 4000.000000, 1.000000, 0.000000, 131.049271, 26.532394, 22.585468, 770.269104, 21.778196, 25.405651, 906.865295, 0.308248, 44.480473, 4.431129, 55.779842, 0.002897, 33.528561, 14.934132, 1.854688, 3.316817, 22.153625, 34.360954, 0.000000, 0.000000, 36.029724, 0, 0, 99.999992
10:50:10, 0x40, 0x2, 0.472881, 4000.000000, 1.000000, 0.000000, 132.774200, 26.193344, 22.544720, 768.879333, 21.725161, 25.314367, 906.865295, 0.308248, 44.409363, 4.686266, 56.417881, -0.050318, 33.388245, 14.934132, 1.854688, 3.316817, 22.153625, 34.360954, 0.000000, 0.000000, 36.029724, 0, 0, 99.999992
10:50:11, 0x40, 0x2, 0.474576, 4000.000000, 1.000000, 0.000000, 131.377335, 21.850992, 22.645287, 772.309204, 21.743435, 25.353973, 929.415527, 0.315110, 44.597923, 4.419774, 54.875313, -0.012445, 33.522945, 14.933489, 1.854900, 3.316828, 22.153625, 34.349747, 0.000000, 0.000000, 36.073662, 0, 0, 99.999992
10:50:11, 0x40, 0x2, 0.472881, 4000.000000, 1.000000, 0.000000, 131.489838, 28.161674, 22.643358, 772.243408, 21.817446, 25.333750, 929.415527, 0.315110, 44.598785, 4.571199, 56.542633, -0.019544, 33.501022, 14.933489, 1.854900, 3.316828, 22.153625, 34.349747, 0.000000, 0.000000, 36.073662, 0, 0, 99.999992
10:50:11, 0x40, 0x2, 0.473559, 4000.000000, 1.000000, 0.000000, 132.646622, 23.846966, 22.703947, 774.309753, 21.694405, 25.381136, 929.415527, 0.315110, 44.716805, 4.501313, 55.940895, 0.004131, 33.441513, 14.933489, 1.854900, 3.316828, 22.153625, 34.349747, 0.000000, 0.000000, 36.073662, 0, 0, 99.999992
10:50:11, 0x40, 0x2, 0.473898, 4000.000000, 1.000000, 0.000000, 130.885117, 23.659103, 22.719719, 774.847656, 21.818806, 25.301760, 929.415527, 0.315110, 44.751076, 4.529327, 55.404007, -0.035030, 33.503044, 14.933489, 1.854900, 3.316828, 22.153625, 34.349747, 0.000000, 0.000000, 36.073662, 0, 0, 99.999992
10:50:11, 0x40, 0x2, 0.473898, 4000.000000, 1.000000, 0.000000, 132.063446, 28.362841, 22.776585, 776.787048, 21.869623, 25.352060, 929.415527, 0.315110, 44.857410, 4.473597, 56.942791, 0.017703, 33.477795, 14.933489, 1.854900, 3.316828, 22.153625, 34.349747, 0.000000, 0.000000, 36.073662, 0, 0, 99.999992
10:50:12, 0x40, 0x2, 0.474237, 4000.000000, 1.000000, 0.000000, 132.092865, 22.019165, 22.797398, 777.496826, 21.780664, 25.366348, 952.142456, 0.322035, 44.901905, 4.578292, 55.609734, 0.013357, 33.448879, 14.933409, 1.855083, 3.316839, 22.153625, 34.360954, 0.000000, 0.000000, 36.106628, 0, 0, 99.999992
10:50:12, 0x40, 0x2, 0.473898, 4000.000000, 1.000000, 0.000000, 130.756912, 26.104618, 22.860970, 779.664978, 21.750086, 25.379349, 952.142456, 0.322035, 45.023380, 4.517704, 56.169628, -0.027627, 33.557938, 14.933409, 1.855083, 3.316839, 22.153625, 34.360954, 0.000000, 0.000000, 36.106628, 0, 0, 99.999992
10:50:12, 0x40, 0x2, 0.473898, 4000.000000, 1.000000, 0.000000, 132.437469, 27.071732, 22.883049, 780.417969, 21.696138, 25.241571, 952.142456, 0.322035, 45.071751, 4.680961, 57.146908, -0.061923, 33.406322, 14.933409, 1.855083, 3.316839, 22.153625, 34.360954, 0.000000, 0.000000, 36.106628, 0, 0, 99.999992
10:50:12, 0x40, 0x2, 0.473559, 4000.000000, 1.000000, 0.000000, 131.336533, 21.867960, 22.931240, 782.061523, 21.828138, 25.365078, 952.142456, 0.322035, 45.164555, 4.593253, 55.575996, 0.015861, 33.524948, 14.933409, 1.855083, 3.316839, 22.153625, 34.360954, 0.000000, 0.000000, 36.106628, 0, 0, 99.999992
10:50:12, 0x40, 0x2, 0.473220, 4000.000000, 1.000000, 0.000000, 131.085846, 28.057892, 22.947710, 782.623169, 21.803177, 25.292641, 952.142456, 0.322035, 45.202225, 4.777431, 57.143242, -0.064641, 33.492706, 14.933409, 1.855083, 3.316839, 22.153625, 34.360954, 0.000000, 0.000000, 36.106628, 0, 0, 99.999992
10:50:13, 0x40, 0x2, 0.474237, 4000.000000, 1.000000, 0.000000, 132.440170, 24.844105, 23.026390, 785.306519, 21.699358, 25.377542, 975.077393, 0.329063, 45.350788, 4.559577, 56.780128, -0.006205, 33.460396, 14.933440, 1.854998, 3.316767, 22.153625, 34.394577, 0.000000, 0.000000, 36.139595, 0, 0, 99.999992
