Time, Errors, Limiters, Current SP, Velocity SP, Idc SP, misc SP, Bus Voltage (V), Bus Current (A), Velocity (m/s), Motor RPM, pC Current (A), pB Current (A), Odometer (m), Bus Charge (Ah), BEMF (V), VoutD (V), VoutQ (V), IoutD (A), IoutQ (A), 15V Rail (V), 1.9V Rail (V), 3.3V Rail (V), Motor Temp (C), DSP Temp (C), Phase A Temp (C), Phase B Temp (C), Phase C Temp (C), CAN Trans Errs, CAN Recv Errs, Slip Speed (Hz)
11:33:12, 0x0, 0x2, 0.242993, 0.000000, 1.000000, 0.000000, 144.910126, -5.710208, 16.046370, 557.205566, 11.884654, 12.493104, 57660.503906, 13.396540, 37.175625, 1.503408, 33.806652, -0.004971, -17.210983, 14.749638, 1.859121, 3.306049, 28.185287, 35.001129, 0.000000, 0.000000, 31.175659, 0, 0, 99.999992
11:33:12, 0x0, 0x2, 0.242743, 0.000000, 1.000000, 0.000000, 144.584656, -8.683311, 16.038483, 556.931702, 11.784947, 12.399155, 57660.503906, 13.396540, 37.152885, 1.581937, 32.687843, -0.007975, -17.136543, 14.749638, 1.859121, 3.306049, 28.185287, 35.001129, 0.000000, 0.000000, 31.175659, 0, 0, 99.999992
11:33:13, 0x0, 0x2, 0.242743, 0.000000, 1.000000, 0.000000, 145.550247, -6.585019, 16.005207, 555.776245, 11.726296, 12.448364, 57676.585938, 13.394531, 37.083683, 1.566350, 33.304302, -0.003111, -17.085169, 14.749284, 1.858984, 3.306135, 28.185287, 35.012383, 0.000000, 0.000000, 31.165016, 0, 0, 99.999992
11:33:13, 0x0, 0x2, 0.242492, 0.000000, 1.000000, 0.000000, 144.584122, -6.441324, 15.981996, 554.970215, 11.767853, 12.496108, 57676.585938, 13.394531, 37.018925, 1.607925, 33.204853, 0.001591, -17.172054, 14.749284, 1.858984, 3.306135, 28.185287, 35.012383, 0.000000, 0.000000, 31.165016, 0, 0, 99.999992
11:33:13, 0x0, 0x2, 0.242492, 0.000000, 1.000000, 0.000000, 144.974640, -8.751886, 15.971735, 554.613953, 11.777205, 12.479138, 57676.585938, 13.394531, 36.993233, 1.632065, 32.447277, 0.001073, -17.168907, 14.749284, 1.858984, 3.306135, 28.185287, 35.012383, 0.000000, 0.000000, 31.165016, 0, 0, 99.999992
11:33:13, 0x0, 0x2, 0.242492, 0.000000, 1.000000, 0.000000, 145.435593, -5.596428, 15.941912, 553.578308, 11.755765, 12.352771, 57676.585938, 13.394531, 36.922512, 1.631439, 33.334911, -0.020206, -17.086100, 14.749284, 1.858984, 3.306135, 28.185287, 35.012383, 0.000000, 0.000000, 31.165016, 0, 0, 99.999992
11:33:13, 0x0, 0x2, 0.242492, 0.000000, 1.000000, 0.000000, 144.459061, -7.568013, 15.912650, 552.562195, 11.874497, 12.436509, 57676.585938, 13.394531, 36.860672, 1.538187, 32.773167, -0.030291, -17.166637, 14.749284, 1.858984, 3.306135, 28.185287, 35.012383, 0.000000, 0.000000, 31.165016, 0, 0, 99.999992
11:33:14, 0x0, 0x2, 0.244244, 0.000000, 1.000000, 0.000000, 145.364227, -8.012759, 15.868867, 551.041870, 11.751670, 12.489242, 57692.519531, 13.392527, 36.758781, 1.541525, 32.513824, -0.023085, -17.140726, 14.749335, 1.859108, 3.305975, 28.185287, 35.001129, 0.000000, 0.000000, 31.154381, 0, 0, 99.999992
11:33:14, 0x0, 0x2, 0.240991, 0.000000, 1.000000, 0.000000, 145.107208, -5.453806, 15.840570, 550.059265, 11.879915, 12.474847, 57692.519531, 13.392527, 36.693810, 1.521379, 33.232746, 0.012249, -17.198019, 14.749335, 1.859108, 3.305975, 28.185287, 35.001129, 0.000000, 0.000000, 31.154381, 0, 0, 99.999992
11:33:14, 0x0, 0x2, 0.242743, 0.000000, 1.000000, 0.000000, 144.573273, -8.410227, 15.829072, 549.659973, 11.827415, 12.365788, 57692.519531, 13.392527, 36.662937, 1.576334, 32.189457, -0.004935, -17.132483, 14.749335, 1.859108, 3.305975, 28.185287, 35.001129, 0.000000, 0.000000, 31.154381, 0, 0, 99.999992
