Time, Errors, Limiters, Current SP, Velocity SP, Idc SP, misc SP, Bus Voltage (V), Bus Current (A), Velocity (m/s), Motor RPM, pC Current (A), pB Current (A), Odometer (m), Bus Charge (Ah), BEMF (V), VoutD (V), VoutQ (V), IoutD (A), IoutQ (A), 15V Rail (V), 1.9V Rail (V), 3.3V Rail (V), Motor Temp (C), DSP Temp (C), Phase A Temp (C), Phase B Temp (C), Phase C Temp (C), CAN Trans Errs, CAN Recv Errs, Slip Speed (Hz)
12:25:49, 0x0, 0x0, 0.000000, 4000.000000, 1.000000, 0.000000, 150.423645, 0.000000, 23.487017, 815.579895, 0.000000, 0.000000, 1060.516479, 0.248210, 55.234848, -7.730096, 54.696022, 0.000000, 0.000000, 14.747684, 1.858704, 3.303771, 38.537346, 45.787643, 0.000000, 0.000000, 41.711754, 0, 0, 99.999992
12:25:49, 0x0, 0x0, 0.000000, 4000.000000, 1.000000, 0.000000, 150.441910, 0.000000, 23.462524, 814.729492, 0.000000, 0.000000, 1060.516479, 0.248210, 55.189938, -7.726400, 54.621815, 0.000000, 0.000000, 14.747684, 1.858704, 3.303771, 38.537346, 45.787643, 0.000000, 0.000000, 41.711754, 0, 0, 99.999992
12:25:49, 0x0, 0x0, 0.000000, 4000.000000, 1.000000, 0.000000, 150.457016, 0.000000, 23.445694, 814.145020, 0.000000, 0.000000, 1060.516479, 0.248210, 55.169910, -7.736950, 54.626225, 0.000000, 0.000000, 14.747684, 1.858704, 3.303771, 38.537346, 45.787643, 0.000000, 0.000000, 41.711754, 0, 0, 99.999992
12:25:49, 0x0, 0x0, 0.000000, 4000.000000, 1.000000, 0.000000, 150.486786, 0.000000, 23.410486, 812.922485, 0.000000, 0.000000, 1060.516479, 0.248210, 55.069149, -7.724731, 54.586262, 0.000000, 0.000000, 14.747684, 1.858704, 3.303771, 38.537346, 45.787643, 0.000000, 0.000000, 41.711754, 0, 0, 99.999992
12:25:50, 0x0, 0x0, 0.000000, 4000.000000, 1.000000, 0.000000, 150.493713, 0.000000, 23.406092, 812.769836, 0.000000, 0.000000, 1083.968262, 0.248210, 55.061546, -7.668137, 54.478497, 0.000000, 0.000000, 14.748285, 1.858851, 3.303936, 38.537346, 45.775589, 0.000000, 0.000000, 41.723145, 0, 0, 99.999992
12:25:50, 0x0, 0x2, 0.000000, 4000.000000, 1.000000, 0.000000, 148.054840, 6.834287, 23.399525, 812.541809, 10.808372, 8.636981, 1083.968262, 0.248210, 54.162472, -4.650324, 54.995655, -0.129157, 9.646368, 14.748285, 1.858851, 3.303936, 38.537346, 45.775589, 0.000000, 0.000000, 41.723145, 0, 0, 99.999992
12:25:50, 0x0, 0x2, 0.000000, 4000.000000, 1.000000, 0.000000, 144.124649, 22.039318, 23.478327, 815.278198, 16.783333, 13.739115, 1083.968262, 0.248210, 53.799988, -3.311813, 58.547974, 0.025213, 21.772743, 14.748285, 1.858851, 3.303936, 38.537346, 45.775589, 0.000000, 0.000000, 41.723145, 0, 0, 99.999992
12:25:50, 0x0, 0x2, 0.000000, 4000.000000, 1.000000, 0.000000, 143.325378, 17.367304, 23.520300, 816.735657, 16.987610, 14.059639, 1083.968262, 0.248210, 53.890705, -3.433764, 57.432381, 0.001913, 22.355907, 14.748285, 1.858851, 3.303936, 38.537346, 45.775589, 0.000000, 0.000000, 41.723145, 0, 0, 99.999992
12:25:50, 0x0, 0x2, 0.000000, 4000.000000, 1.000000, 0.000000, 144.501419, 19.929653, 23.586954, 819.050232, 17.100763, 14.198792, 1083.968262, 0.248210, 54.044575, -3.472537, 58.433502, 0.024909, 22.525496, 14.748285, 1.858851, 3.303936, 38.537346, 45.775589, 0.000000, 0.000000, 41.723145, 0, 0, 99.999992
12:25:51, 0x0, 0x2, 0.000000, 4000.000000, 1.000000, 0.000000, 143.396103, 21.854443, 23.640194, 820.898987, 16.963917, 14.127964, 1107.515747, 0.252706, 54.164886, -3.443062, 58.736919, 0.031632, 22.396999, 14.744435, 1.859034, 3.305068, 38.537346, 45.763535, 0.000000, 0.000000, 41.711754, 0, 0, 99.999992
